[ 1598.117435] [Pid: 2746], CPUburst: 3974395, rt_priority:10
[ 1599.656541] [Pid: 2745], CPUburst: 3386127, rt_priority:10
[ 1599.660736] [Pid: 2746], CPUburst: 4194643, rt_priority:10
[ 1599.664933] [Pid: 2745], CPUburst: 4199528, rt_priority:10
[ 1599.668561] [Pid: 2746], CPUburst: 3626885, rt_priority:10
[ 1599.672664] [Pid: 2745], CPUburst: 4102773, rt_priority:10
[ 1599.676548] [Pid: 2746], CPUburst: 3885447, rt_priority:10
[ 1599.681396] [Pid: 2745], CPUburst: 4848358, rt_priority:10
[ 1599.685302] [Pid: 2746], CPUburst: 3905628, rt_priority:10
[ 1599.689241] [Pid: 2745], CPUburst: 3938766, rt_priority:10
[ 1599.693163] [Pid: 2746], CPUburst: 3922539, rt_priority:10
[ 1599.697066] [Pid: 2745], CPUburst: 3902898, rt_priority:10
[ 1599.700544] [Pid: 2746], CPUburst: 3478240, rt_priority:10
[ 1599.704575] [Pid: 2745], CPUburst: 4031041, rt_priority:10
[ 1599.708472] [Pid: 2746], CPUburst: 3895751, rt_priority:10
[ 1599.713329] [Pid: 2745], CPUburst: 4858436, rt_priority:10
[ 1599.717219] [Pid: 2746], CPUburst: 3890115, rt_priority:10
[ 1599.720614] [Pid: 2745], CPUburst: 3394302, rt_priority:10
[ 1599.724706] [Pid: 2746], CPUburst: 4091867, rt_priority:10
[ 1599.728865] [Pid: 2745], CPUburst: 4158721, rt_priority:10
[ 1599.733749] [Pid: 2746], CPUburst: 4884471, rt_priority:10
[ 1599.736614] [Pid: 2745], CPUburst: 2865341, rt_priority:10
[ 1599.740973] [Pid: 2746], CPUburst: 4355235, rt_priority:10
[ 1599.745068] [Pid: 2745], CPUburst: 4097559, rt_priority:10
[ 1599.748940] [Pid: 2746], CPUburst: 3872501, rt_priority:10
[ 1599.753787] [Pid: 2745], CPUburst: 4845173, rt_priority:10
[ 1599.756704] [Pid: 2746], CPUburst: 2916731, rt_priority:10
[ 1599.761618] [Pid: 2745], CPUburst: 4912118, rt_priority:10
[ 1599.765411] [Pid: 2746], CPUburst: 3792964, rt_priority:10
[ 1599.768859] [Pid: 2745], CPUburst: 3450445, rt_priority:10
[ 1599.773222] [Pid: 2746], CPUburst: 4364444, rt_priority:10
[ 1599.777110] [Pid: 2745], CPUburst: 3888005, rt_priority:10
[ 1599.781013] [Pid: 2746], CPUburst: 3902413, rt_priority:10
[ 1599.785091] [Pid: 2745], CPUburst: 4076294, rt_priority:10
[ 1599.788966] [Pid: 2746], CPUburst: 3877703, rt_priority:10
[ 1599.792844] [Pid: 2745], CPUburst: 3877875, rt_priority:10
[ 1599.796707] [Pid: 2746], CPUburst: 3863299, rt_priority:10
[ 1599.800662] [Pid: 2745], CPUburst: 3954807, rt_priority:10
[ 1599.804657] [Pid: 2746], CPUburst: 3994667, rt_priority:10
[ 1599.808531] [Pid: 2745], CPUburst: 3869808, rt_priority:10
[ 1599.812423] [Pid: 2746], CPUburst: 3896074, rt_priority:10
[ 1599.816511] [Pid: 2745], CPUburst: 4087575, rt_priority:10
[ 1599.821177] [Pid: 2746], CPUburst: 4667357, rt_priority:10
[ 1599.825069] [Pid: 2745], CPUburst: 3892016, rt_priority:10
[ 1599.828969] [Pid: 2746], CPUburst: 3899421, rt_priority:10
[ 1599.833831] [Pid: 2745], CPUburst: 4861690, rt_priority:10
[ 1599.836757] [Pid: 2746], CPUburst: 2926122, rt_priority:10
[ 1599.840574] [Pid: 2745], CPUburst: 3814216, rt_priority:10
[ 1599.844467] [Pid: 2746], CPUburst: 3896100, rt_priority:10
[ 1599.849356] [Pid: 2745], CPUburst: 4887850, rt_priority:10
[ 1599.853228] [Pid: 2746], CPUburst: 3870880, rt_priority:10
[ 1599.856414] [Pid: 2745], CPUburst: 3186305, rt_priority:10
[ 1599.861089] [Pid: 2746], CPUburst: 4673785, rt_priority:10
[ 1599.865027] [Pid: 2745], CPUburst: 3940605, rt_priority:10
[ 1599.868645] [Pid: 2746], CPUburst: 3616018, rt_priority:10
[ 1599.872670] [Pid: 2745], CPUburst: 4027094, rt_priority:10
[ 1599.876592] [Pid: 2746], CPUburst: 3921682, rt_priority:10
[ 1599.880486] [Pid: 2745], CPUburst: 3894222, rt_priority:10
[ 1599.884447] [Pid: 2746], CPUburst: 3961245, rt_priority:10
[ 1599.889342] [Pid: 2745], CPUburst: 4893512, rt_priority:10
[ 1599.893114] [Pid: 2746], CPUburst: 3773499, rt_priority:10
[ 1599.897099] [Pid: 2745], CPUburst: 3985033, rt_priority:10
[ 1599.901009] [Pid: 2746], CPUburst: 3909371, rt_priority:10
[ 1599.904417] [Pid: 2745], CPUburst: 3408936, rt_priority:10
[ 1599.908409] [Pid: 2746], CPUburst: 3991992, rt_priority:10
[ 1599.912713] [Pid: 2745], CPUburst: 4303831, rt_priority:10
[ 1599.916587] [Pid: 2746], CPUburst: 3873676, rt_priority:10
[ 1599.920509] [Pid: 2745], CPUburst: 3921821, rt_priority:10
[ 1599.924386] [Pid: 2746], CPUburst: 3876557, rt_priority:10
[ 1599.929253] [Pid: 2745], CPUburst: 4867551, rt_priority:10
[ 1599.933131] [Pid: 2746], CPUburst: 3877932, rt_priority:10
[ 1599.937475] [Pid: 2745], CPUburst: 4343664, rt_priority:10
[ 1599.940384] [Pid: 2746], CPUburst: 2908661, rt_priority:10
[ 1599.944891] [Pid: 2745], CPUburst: 4507661, rt_priority:10
[ 1599.948428] [Pid: 2746], CPUburst: 3536589, rt_priority:10
[ 1599.952453] [Pid: 2745], CPUburst: 4024788, rt_priority:10
[ 1599.956463] [Pid: 2746], CPUburst: 4008212, rt_priority:10
[ 1599.961436] [Pid: 2745], CPUburst: 4974643, rt_priority:10
[ 1599.965094] [Pid: 2746], CPUburst: 3658179, rt_priority:10
[ 1599.968451] [Pid: 2745], CPUburst: 3355903, rt_priority:10
[ 1599.973177] [Pid: 2746], CPUburst: 4725924, rt_priority:10
[ 1599.976856] [Pid: 2745], CPUburst: 3681310, rt_priority:10
[ 1599.980842] [Pid: 2746], CPUburst: 3985500, rt_priority:10
[ 1599.984491] [Pid: 2745], CPUburst: 3647529, rt_priority:10
[ 1599.989677] [Pid: 2746], CPUburst: 5186159, rt_priority:10
[ 1599.992541] [Pid: 2745], CPUburst: 2866401, rt_priority:10
[ 1599.996461] [Pid: 2746], CPUburst: 3919328, rt_priority:10
[ 1600.000322] [Pid: 2745], CPUburst: 3860870, rt_priority:10
[ 1600.004769] [Pid: 2746], CPUburst: 4447849, rt_priority:10
[ 1600.008689] [Pid: 2745], CPUburst: 3919120, rt_priority:10
[ 1600.012570] [Pid: 2746], CPUburst: 3881062, rt_priority:10
[ 1600.016460] [Pid: 2745], CPUburst: 3890123, rt_priority:10
[ 1600.020356] [Pid: 2746], CPUburst: 3895871, rt_priority:10
[ 1600.025243] [Pid: 2745], CPUburst: 4886776, rt_priority:10
[ 1600.028360] [Pid: 2746], CPUburst: 3117021, rt_priority:10
[ 1600.032446] [Pid: 2745], CPUburst: 4085984, rt_priority:10
[ 1600.036906] [Pid: 2746], CPUburst: 4460333, rt_priority:10
[ 1600.040795] [Pid: 2745], CPUburst: 3888863, rt_priority:10
[ 1600.044763] [Pid: 2746], CPUburst: 3968026, rt_priority:10
[ 1600.048448] [Pid: 2745], CPUburst: 3685382, rt_priority:10
[ 1600.052447] [Pid: 2746], CPUburst: 3996584, rt_priority:10
[ 1600.056497] [Pid: 2745], CPUburst: 4048283, rt_priority:10
[ 1600.060320] [Pid: 2746], CPUburst: 3825907, rt_priority:10
[ 1600.065091] [Pid: 2745], CPUburst: 4771204, rt_priority:10
[ 1600.069122] [Pid: 2746], CPUburst: 4030370, rt_priority:10
[ 1600.072898] [Pid: 2745], CPUburst: 3777268, rt_priority:10
[ 1600.076794] [Pid: 2746], CPUburst: 3896001, rt_priority:10
[ 1600.080740] [Pid: 2745], CPUburst: 3945903, rt_priority:10
[ 1600.084657] [Pid: 2746], CPUburst: 3916623, rt_priority:10
[ 1600.088574] [Pid: 2745], CPUburst: 3915647, rt_priority:10
[ 1600.092322] [Pid: 2746], CPUburst: 3750289, rt_priority:10
[ 1600.096311] [Pid: 2745], CPUburst: 3988396, rt_priority:10
[ 1600.100371] [Pid: 2746], CPUburst: 4058488, rt_priority:10
[ 1600.105117] [Pid: 2745], CPUburst: 4746636, rt_priority:10
[ 1600.109009] [Pid: 2746], CPUburst: 3892686, rt_priority:10
[ 1600.112907] [Pid: 2745], CPUburst: 3898612, rt_priority:10
[ 1600.116687] [Pid: 2746], CPUburst: 3778570, rt_priority:10
[ 1600.120718] [Pid: 2745], CPUburst: 4030693, rt_priority:10
[ 1600.124501] [Pid: 2746], CPUburst: 3784465, rt_priority:10
[ 1600.128299] [Pid: 2745], CPUburst: 3798523, rt_priority:10
[ 1600.132366] [Pid: 2746], CPUburst: 4066520, rt_priority:10
[ 1600.136261] [Pid: 2745], CPUburst: 3894665, rt_priority:10
[ 1600.141150] [Pid: 2746], CPUburst: 4887897, rt_priority:10
[ 1600.144974] [Pid: 2745], CPUburst: 3824826, rt_priority:10
[ 1600.148365] [Pid: 2746], CPUburst: 3391016, rt_priority:10
[ 1600.152329] [Pid: 2745], CPUburst: 3962834, rt_priority:10
[ 1600.156289] [Pid: 2746], CPUburst: 3959190, rt_priority:10
[ 1600.160621] [Pid: 2745], CPUburst: 4330997, rt_priority:10
[ 1600.164492] [Pid: 2746], CPUburst: 3874426, rt_priority:10
[ 1600.168318] [Pid: 2745], CPUburst: 3823761, rt_priority:10
[ 1600.172261] [Pid: 2746], CPUburst: 3943997, rt_priority:10
[ 1600.176319] [Pid: 2745], CPUburst: 4058573, rt_priority:10
[ 1600.180998] [Pid: 2746], CPUburst: 4676117, rt_priority:10
[ 1600.184378] [Pid: 2745], CPUburst: 3383243, rt_priority:10
[ 1600.188778] [Pid: 2746], CPUburst: 4400400, rt_priority:10
[ 1600.192397] [Pid: 2745], CPUburst: 3619766, rt_priority:10
[ 1600.196563] [Pid: 2746], CPUburst: 4165900, rt_priority:10
[ 1600.200322] [Pid: 2745], CPUburst: 3758277, rt_priority:10
[ 1600.204968] [Pid: 2746], CPUburst: 4645425, rt_priority:10
[ 1600.208845] [Pid: 2745], CPUburst: 3877242, rt_priority:10
[ 1600.212676] [Pid: 2746], CPUburst: 3832326, rt_priority:10
[ 1600.216608] [Pid: 2745], CPUburst: 3931329, rt_priority:10
[ 1600.220495] [Pid: 2746], CPUburst: 3886953, rt_priority:10
[ 1600.224397] [Pid: 2745], CPUburst: 3901916, rt_priority:10
[ 1600.228276] [Pid: 2746], CPUburst: 3879308, rt_priority:10
[ 1600.232206] [Pid: 2745], CPUburst: 3929895, rt_priority:10
[ 1600.237050] [Pid: 2746], CPUburst: 4843696, rt_priority:10
[ 1600.240964] [Pid: 2745], CPUburst: 3912551, rt_priority:10
[ 1600.244853] [Pid: 2746], CPUburst: 3890839, rt_priority:10
[ 1600.248803] [Pid: 2745], CPUburst: 3949897, rt_priority:10
[ 1600.252706] [Pid: 2746], CPUburst: 3902956, rt_priority:10
[ 1600.256226] [Pid: 2745], CPUburst: 3517787, rt_priority:10
[ 1600.260429] [Pid: 2746], CPUburst: 4201893, rt_priority:10
[ 1600.264407] [Pid: 2745], CPUburst: 3979716, rt_priority:10
[ 1600.269275] [Pid: 2746], CPUburst: 4868210, rt_priority:10
[ 1600.272202] [Pid: 2745], CPUburst: 2927064, rt_priority:10
[ 1600.277006] [Pid: 2746], CPUburst: 4805386, rt_priority:10
[ 1600.280867] [Pid: 2745], CPUburst: 3860938, rt_priority:10
[ 1600.284849] [Pid: 2746], CPUburst: 3979638, rt_priority:10
[ 1600.288639] [Pid: 2745], CPUburst: 3792098, rt_priority:10
[ 1600.292592] [Pid: 2746], CPUburst: 3950660, rt_priority:10
[ 1600.296510] [Pid: 2745], CPUburst: 3920343, rt_priority:10
[ 1600.300212] [Pid: 2746], CPUburst: 3702217, rt_priority:10
[ 1600.304952] [Pid: 2745], CPUburst: 4740190, rt_priority:10
[ 1600.308852] [Pid: 2746], CPUburst: 3900267, rt_priority:10
[ 1600.312731] [Pid: 2745], CPUburst: 3878065, rt_priority:10
[ 1600.316641] [Pid: 2746], CPUburst: 3910332, rt_priority:10
[ 1600.320532] [Pid: 2745], CPUburst: 3891375, rt_priority:10
[ 1600.324425] [Pid: 2746], CPUburst: 3893403, rt_priority:10
[ 1600.328310] [Pid: 2745], CPUburst: 3884562, rt_priority:10
[ 1600.332184] [Pid: 2746], CPUburst: 3873752, rt_priority:10
[ 1600.337088] [Pid: 2745], CPUburst: 4903419, rt_priority:10
[ 1600.340959] [Pid: 2746], CPUburst: 3870625, rt_priority:10
[ 1600.344865] [Pid: 2745], CPUburst: 3906641, rt_priority:10
[ 1600.348721] [Pid: 2746], CPUburst: 3856221, rt_priority:10
[ 1600.352689] [Pid: 2745], CPUburst: 3967586, rt_priority:10
[ 1600.356206] [Pid: 2746], CPUburst: 3515529, rt_priority:10
[ 1600.360247] [Pid: 2745], CPUburst: 4039607, rt_priority:10
[ 1600.364369] [Pid: 2746], CPUburst: 4124184, rt_priority:10
[ 1600.368280] [Pid: 2745], CPUburst: 3909529, rt_priority:10
[ 1600.373022] [Pid: 2746], CPUburst: 4742968, rt_priority:10
[ 1600.376888] [Pid: 2745], CPUburst: 3866919, rt_priority:10
[ 1600.380783] [Pid: 2746], CPUburst: 3894844, rt_priority:10
[ 1600.384933] [Pid: 2745], CPUburst: 4150786, rt_priority:10
[ 1600.389549] [Pid: 2746], CPUburst: 4616383, rt_priority:10
[ 1600.392496] [Pid: 2745], CPUburst: 2946670, rt_priority:10
[ 1600.396383] [Pid: 2746], CPUburst: 3887215, rt_priority:10
[ 1600.400298] [Pid: 2745], CPUburst: 3913829, rt_priority:10
[ 1600.404200] [Pid: 2746], CPUburst: 3902857, rt_priority:10
[ 1600.410090] [Pid: 2745], CPUburst: 5890214, rt_priority:10
[ 1600.412985] [Pid: 2746], CPUburst: 2894195, rt_priority:10
[ 1600.416332] [Pid: 2745], CPUburst: 3347217, rt_priority:10
[ 1600.420782] [Pid: 2746], CPUburst: 4449747, rt_priority:10
[ 1600.424704] [Pid: 2745], CPUburst: 3922678, rt_priority:10
[ 1600.428165] [Pid: 2746], CPUburst: 3460545, rt_priority:10
[ 1600.432317] [Pid: 2745], CPUburst: 4151932, rt_priority:10
[ 1600.436382] [Pid: 2746], CPUburst: 4065953, rt_priority:10
[ 1600.440438] [Pid: 2745], CPUburst: 4054532, rt_priority:10
[ 1600.444130] [Pid: 2746], CPUburst: 3692503, rt_priority:10
[ 1600.448213] [Pid: 2745], CPUburst: 4083018, rt_priority:10
[ 1600.452201] [Pid: 2746], CPUburst: 3986530, rt_priority:10
[ 1600.456126] [Pid: 2745], CPUburst: 3925600, rt_priority:10
[ 1600.460197] [Pid: 2746], CPUburst: 4070576, rt_priority:10
[ 1600.464130] [Pid: 2745], CPUburst: 3933053, rt_priority:10
[ 1600.468538] [Pid: 2746], CPUburst: 4407919, rt_priority:10
[ 1600.476025] [Pid: 2745], CPUburst: 7485666, rt_priority:10
[ 1600.476100] [Pid: 2746], CPUburst: 74289, rt_priority:10
[ 1600.481225] [Pid: 2745], CPUburst: 5127160, rt_priority:10
[ 1600.484190] [Pid: 2746], CPUburst: 2966668, rt_priority:10
[ 1600.489054] [Pid: 2745], CPUburst: 4861638, rt_priority:10
[ 1600.492948] [Pid: 2746], CPUburst: 3896914, rt_priority:10
[ 1600.496887] [Pid: 2745], CPUburst: 3939265, rt_priority:10
[ 1600.500762] [Pid: 2746], CPUburst: 3874057, rt_priority:10
[ 1600.504288] [Pid: 2745], CPUburst: 3526465, rt_priority:10
[ 1600.508127] [Pid: 2746], CPUburst: 3839167, rt_priority:10
[ 1600.512161] [Pid: 2745], CPUburst: 4033283, rt_priority:10
[ 1600.516465] [Pid: 2746], CPUburst: 4302938, rt_priority:10
[ 1600.520937] [Pid: 2745], CPUburst: 4472441, rt_priority:10
[ 1600.524785] [Pid: 2746], CPUburst: 3848854, rt_priority:10
[ 1600.528677] [Pid: 2745], CPUburst: 3892358, rt_priority:10
[ 1600.532581] [Pid: 2746], CPUburst: 3903101, rt_priority:10
[ 1600.536496] [Pid: 2745], CPUburst: 3914924, rt_priority:10
[ 1600.541333] [Pid: 2746], CPUburst: 4836954, rt_priority:10
[ 1600.544298] [Pid: 2745], CPUburst: 2965070, rt_priority:10
[ 1600.548150] [Pid: 2746], CPUburst: 3853047, rt_priority:10
[ 1600.553025] [Pid: 2745], CPUburst: 4873380, rt_priority:10
[ 1600.556109] [Pid: 2746], CPUburst: 3082314, rt_priority:10
[ 1600.560778] [Pid: 2745], CPUburst: 4668051, rt_priority:10
[ 1600.564507] [Pid: 2746], CPUburst: 3732084, rt_priority:10
[ 1600.577854] [Pid: 2745], CPUburst: 13345171, rt_priority:10
[ 1600.580088] [Pid: 2746], CPUburst: 2236317, rt_priority:10
[ 1600.585137] [Pid: 2745], CPUburst: 5049351, rt_priority:10
[ 1600.589031] [Pid: 2746], CPUburst: 3893597, rt_priority:10
[ 1600.593013] [Pid: 2745], CPUburst: 3982330, rt_priority:10
[ 1600.596117] [Pid: 2746], CPUburst: 3104312, rt_priority:10
[ 1600.600801] [Pid: 2745], CPUburst: 4684069, rt_priority:10
[ 1600.604377] [Pid: 2746], CPUburst: 3575352, rt_priority:10
[ 1600.608325] [Pid: 2745], CPUburst: 3948026, rt_priority:10
[ 1600.612225] [Pid: 2746], CPUburst: 3900135, rt_priority:10
[ 1600.616098] [Pid: 2745], CPUburst: 3873834, rt_priority:10
[ 1600.620041] [Pid: 2746], CPUburst: 3942943, rt_priority:10
[ 1600.624058] [Pid: 2745], CPUburst: 4016581, rt_priority:10
[ 1600.628125] [Pid: 2746], CPUburst: 4063522, rt_priority:10
[ 1600.632550] [Pid: 2745], CPUburst: 4427390, rt_priority:10
[ 1600.636022] [Pid: 2746], CPUburst: 3472010, rt_priority:10
[ 1600.640340] [Pid: 2745], CPUburst: 4314773, rt_priority:10
[ 1600.644270] [Pid: 2746], CPUburst: 3933436, rt_priority:10
[ 1600.648130] [Pid: 2745], CPUburst: 3859918, rt_priority:10
[ 1600.652030] [Pid: 2746], CPUburst: 3898820, rt_priority:10
[ 1600.656145] [Pid: 2745], CPUburst: 4115091, rt_priority:10
[ 1600.660833] [Pid: 2746], CPUburst: 4687258, rt_priority:10
[ 1600.664695] [Pid: 2745], CPUburst: 3864163, rt_priority:10
[ 1600.668045] [Pid: 2746], CPUburst: 3349603, rt_priority:10
[ 1600.672510] [Pid: 2745], CPUburst: 4464529, rt_priority:10
[ 1600.676404] [Pid: 2746], CPUburst: 3894308, rt_priority:10
[ 1600.680293] [Pid: 2745], CPUburst: 3888834, rt_priority:10
[ 1600.684230] [Pid: 2746], CPUburst: 3937645, rt_priority:10
[ 1600.688029] [Pid: 2745], CPUburst: 3799914, rt_priority:10
[ 1600.692942] [Pid: 2746], CPUburst: 4911612, rt_priority:10
[ 1600.696785] [Pid: 2745], CPUburst: 3843265, rt_priority:10
[ 1600.700676] [Pid: 2746], CPUburst: 3891837, rt_priority:10
[ 1600.704601] [Pid: 2745], CPUburst: 3925143, rt_priority:10
[ 1600.708507] [Pid: 2746], CPUburst: 3905323, rt_priority:10
[ 1600.712590] [Pid: 2745], CPUburst: 4082984, rt_priority:10
[ 1600.716039] [Pid: 2746], CPUburst: 3448875, rt_priority:10
[ 1600.720708] [Pid: 2745], CPUburst: 4669823, rt_priority:10
[ 1600.724327] [Pid: 2746], CPUburst: 3618796, rt_priority:10
[ 1600.728599] [Pid: 2745], CPUburst: 4271332, rt_priority:10
[ 1600.732859] [Pid: 2746], CPUburst: 4260053, rt_priority:10
[ 1600.736825] [Pid: 2745], CPUburst: 3966419, rt_priority:10
[ 1600.740695] [Pid: 2746], CPUburst: 3868922, rt_priority:10
[ 1600.743994] [Pid: 2745], CPUburst: 3297721, rt_priority:10
[ 1600.748123] [Pid: 2746], CPUburst: 4130165, rt_priority:10
[ 1600.751998] [Pid: 2745], CPUburst: 3876142, rt_priority:10
[ 1600.755949] [Pid: 2746], CPUburst: 3950645, rt_priority:10
[ 1600.760655] [Pid: 2745], CPUburst: 4703033, rt_priority:10
[ 1600.764486] [Pid: 2746], CPUburst: 3832607, rt_priority:10
[ 1600.768073] [Pid: 2745], CPUburst: 3586731, rt_priority:10
[ 1600.772363] [Pid: 2746], CPUburst: 4291026, rt_priority:10
[ 1600.776282] [Pid: 2745], CPUburst: 3919699, rt_priority:10
[ 1600.779981] [Pid: 2746], CPUburst: 3699226, rt_priority:10
[ 1600.784069] [Pid: 2745], CPUburst: 4088038, rt_priority:10
[ 1600.788112] [Pid: 2746], CPUburst: 4042858, rt_priority:10
[ 1600.792178] [Pid: 2745], CPUburst: 4066265, rt_priority:10
[ 1600.796258] [Pid: 2746], CPUburst: 4080419, rt_priority:10
[ 1600.800110] [Pid: 2745], CPUburst: 3851106, rt_priority:10
[ 1600.804700] [Pid: 2746], CPUburst: 4590569, rt_priority:10
[ 1600.808505] [Pid: 2745], CPUburst: 3805481, rt_priority:10
[ 1600.812543] [Pid: 2746], CPUburst: 4037225, rt_priority:10
[ 1600.816418] [Pid: 2745], CPUburst: 3875359, rt_priority:10
[ 1600.820317] [Pid: 2746], CPUburst: 3898526, rt_priority:10
[ 1600.824192] [Pid: 2745], CPUburst: 3875405, rt_priority:10
[ 1600.828124] [Pid: 2746], CPUburst: 3931854, rt_priority:10
[ 1600.832987] [Pid: 2745], CPUburst: 4862964, rt_priority:10
[ 1600.836124] [Pid: 2746], CPUburst: 3136739, rt_priority:10
[ 1600.840698] [Pid: 2745], CPUburst: 4573259, rt_priority:10
[ 1600.844576] [Pid: 2746], CPUburst: 3878620, rt_priority:10
[ 1600.848468] [Pid: 2745], CPUburst: 3888961, rt_priority:10
[ 1600.852065] [Pid: 2746], CPUburst: 3599440, rt_priority:10
[ 1600.855946] [Pid: 2745], CPUburst: 3880730, rt_priority:10
[ 1600.861242] [Pid: 2746], CPUburst: 5294707, rt_priority:10
[ 1600.865144] [Pid: 2745], CPUburst: 3904339, rt_priority:10
[ 1600.868019] [Pid: 2746], CPUburst: 2874554, rt_priority:10
[ 1600.871929] [Pid: 2745], CPUburst: 3909850, rt_priority:10
[ 1600.876743] [Pid: 2746], CPUburst: 4815407, rt_priority:10
[ 1600.880665] [Pid: 2745], CPUburst: 3921833, rt_priority:10
[ 1600.884563] [Pid: 2746], CPUburst: 3897312, rt_priority:10
[ 1600.888121] [Pid: 2745], CPUburst: 3558026, rt_priority:10
[ 1600.892782] [Pid: 2746], CPUburst: 4661303, rt_priority:10
[ 1600.896715] [Pid: 2745], CPUburst: 3932390, rt_priority:10
[ 1600.900631] [Pid: 2746], CPUburst: 3915717, rt_priority:10
[ 1600.904642] [Pid: 2745], CPUburst: 4011577, rt_priority:10
[ 1600.908624] [Pid: 2746], CPUburst: 3982343, rt_priority:10
[ 1600.912319] [Pid: 2745], CPUburst: 3694494, rt_priority:10
[ 1600.915898] [Pid: 2746], CPUburst: 3580059, rt_priority:10
[ 1600.920311] [Pid: 2745], CPUburst: 4412872, rt_priority:10
[ 1600.924217] [Pid: 2746], CPUburst: 3905322, rt_priority:10
[ 1600.928054] [Pid: 2745], CPUburst: 3837427, rt_priority:10
[ 1600.931910] [Pid: 2746], CPUburst: 3855682, rt_priority:10
[ 1600.936063] [Pid: 2745], CPUburst: 4149930, rt_priority:10
[ 1600.939979] [Pid: 2746], CPUburst: 3915749, rt_priority:10
[ 1600.944634] [Pid: 2745], CPUburst: 4657126, rt_priority:10
[ 1600.948536] [Pid: 2746], CPUburst: 3903001, rt_priority:10
[ 1600.952488] [Pid: 2745], CPUburst: 3950043, rt_priority:10
[ 1600.955986] [Pid: 2746], CPUburst: 3499245, rt_priority:10
[ 1600.959901] [Pid: 2745], CPUburst: 3913760, rt_priority:10
[ 1600.964184] [Pid: 2746], CPUburst: 4282247, rt_priority:10
[ 1600.967982] [Pid: 2745], CPUburst: 3798373, rt_priority:10
[ 1600.971896] [Pid: 2746], CPUburst: 3915823, rt_priority:10
[ 1600.975859] [Pid: 2745], CPUburst: 3963726, rt_priority:10
[ 1600.980664] [Pid: 2746], CPUburst: 4805275, rt_priority:10
[ 1600.984545] [Pid: 2745], CPUburst: 3880499, rt_priority:10
[ 1600.992027] [Pid: 2746], CPUburst: 7480724, rt_priority:10
[ 1600.996225] [Pid: 2745], CPUburst: 4198510, rt_priority:10
[ 1601.000127] [Pid: 2746], CPUburst: 3902699, rt_priority:10
[ 1601.004525] [Pid: 2745], CPUburst: 4397658, rt_priority:10
[ 1601.008449] [Pid: 2746], CPUburst: 3923550, rt_priority:10
[ 1601.012416] [Pid: 2745], CPUburst: 3967996, rt_priority:10
[ 1601.015881] [Pid: 2746], CPUburst: 3465513, rt_priority:10
[ 1601.021155] [Pid: 2745], CPUburst: 5274166, rt_priority:10
[ 1601.024098] [Pid: 2746], CPUburst: 2943221, rt_priority:10
[ 1601.027980] [Pid: 2745], CPUburst: 3881580, rt_priority:10
[ 1601.031844] [Pid: 2746], CPUburst: 3861859, rt_priority:10
[ 1601.035834] [Pid: 2745], CPUburst: 3989065, rt_priority:10
[ 1601.040474] [Pid: 2746], CPUburst: 4640418, rt_priority:10
[ 1601.044467] [Pid: 2745], CPUburst: 3993946, rt_priority:10
[ 1601.047898] [Pid: 2746], CPUburst: 3431184, rt_priority:10
[ 1601.053246] [Pid: 2745], CPUburst: 5346277, rt_priority:10
[ 1601.055821] [Pid: 2746], CPUburst: 2576075, rt_priority:10
[ 1601.060080] [Pid: 2745], CPUburst: 4256506, rt_priority:10
